Date,Open,High,Low,Close,Adj Close,Volume
2019-04-28,0.003500,0.003516,0.003342,0.003422,0.003422,6508132
2019-04-29,0.003419,0.003474,0.002684,0.002684,0.002684,6393194
2019-04-30,0.002677,0.003898,0.002674,0.003435,0.003435,19232671
2019-05-01,0.003406,0.003583,0.003117,0.003351,0.003351,8095722
2019-05-02,0.003345,0.003601,0.003142,0.003221,0.003221,5152416
2019-05-03,0.003217,0.003343,0.003035,0.003231,0.003231,4328853
2019-05-04,0.003231,0.003237,0.002899,0.003012,0.003012,2413267
2019-05-05,0.003013,0.003086,0.002716,0.002849,0.002849,2636750
2019-05-06,0.002848,0.003002,0.002685,0.002878,0.002878,3580170
2019-05-07,0.002877,0.002936,0.002563,0.002575,0.002575,2912641
2019-05-08,0.002559,0.002677,0.002495,0.002576,0.002576,2258474
2019-05-09,0.002575,0.002598,0.002313,0.002414,0.002414,3526866
2019-05-10,0.002416,0.002993,0.002380,0.002900,0.002900,6658213
2019-05-11,0.002904,0.003804,0.002871,0.003545,0.003545,10285910
2019-05-12,0.003553,0.004389,0.003418,0.004054,0.004054,13803541
2019-05-13,0.004054,0.007082,0.003940,0.006687,0.006687,57325568
2019-05-14,0.006595,0.008629,0.005621,0.006006,0.006006,75962592
2019-05-15,0.005990,0.007798,0.005501,0.007404,0.007404,38271908
2019-05-16,0.007433,0.009355,0.006495,0.008524,0.008524,46237819
2019-05-17,0.008488,0.011854,0.007293,0.011284,0.011284,132393186
2019-05-18,0.011284,0.011635,0.009507,0.009665,0.009665,44522525
2019-05-19,0.009686,0.016302,0.009678,0.015892,0.015892,111105986
2019-05-20,0.015892,0.025860,0.015149,0.023053,0.023053,311585980
2019-05-21,0.023058,0.035378,0.019799,0.023179,0.023179,549412641
2019-05-22,0.023179,0.024865,0.016125,0.017520,0.017520,210337405
2019-05-23,0.017520,0.026807,0.017280,0.021536,0.021536,331202196
2019-05-24,0.021659,0.022583,0.018086,0.019948,0.019948,118727790
2019-05-25,0.019948,0.022294,0.018196,0.019667,0.019667,116523998
2019-05-26,0.019577,0.021478,0.018084,0.019174,0.019174,75417736
2019-05-27,0.019164,0.019561,0.016520,0.017486,0.017486,64447922
2019-05-28,0.017548,0.019783,0.016597,0.018679,0.018679,73578613
2019-05-29,0.018679,0.019615,0.017502,0.017506,0.017506,44703557
2019-05-30,0.017506,0.018429,0.014820,0.015699,0.015699,42346432
2019-05-31,0.015699,0.018168,0.015436,0.017635,0.017635,46644187
2019-06-01,0.017565,0.018098,0.016369,0.016662,0.016662,44373143
2019-06-02,0.016662,0.017558,0.015600,0.015917,0.015917,27667997
2019-06-03,0.015917,0.016542,0.014900,0.015093,0.015093,25334154
2019-06-04,0.015136,0.017196,0.014243,0.016713,0.016713,58404031
2019-06-05,0.016775,0.018503,0.015485,0.018019,0.018019,77212906
2019-06-06,0.018001,0.019776,0.017109,0.018687,0.018687,76960120
2019-06-07,0.018648,0.019563,0.017695,0.019243,0.019243,34601502
2019-06-08,0.019167,0.020877,0.018406,0.020339,0.020339,50589568
2019-06-09,0.020316,0.021651,0.019323,0.020043,0.020043,57417398
2019-06-10,0.020018,0.021652,0.018877,0.021256,0.021256,47970491
2019-06-11,0.021266,0.021386,0.018494,0.018678,0.018678,40243979
2019-06-12,0.018716,0.019843,0.018088,0.018292,0.018292,41346163
2019-06-13,0.018077,0.019453,0.017529,0.018225,0.018225,49940379
2019-06-14,0.018284,0.018396,0.015327,0.016397,0.016397,38926394
2019-06-15,0.016429,0.018297,0.016419,0.017395,0.017395,36011671
2019-06-16,0.017395,0.018112,0.016459,0.018041,0.018041,35336525
2019-06-17,0.017986,0.018978,0.017015,0.017344,0.017344,34499284
2019-06-18,0.017357,0.018244,0.017026,0.017864,0.017864,32726235
2019-06-19,0.017874,0.019308,0.017827,0.018248,0.018248,46479958
2019-06-20,0.018221,0.018722,0.017082,0.017664,0.017664,31411644
2019-06-21,0.017664,0.018392,0.016283,0.016658,0.016658,36746492
2019-06-22,0.016615,0.017817,0.016091,0.017142,0.017142,54019146
2019-06-23,0.017139,0.017506,0.016216,0.016462,0.016462,32976461
2019-06-24,0.016462,0.016900,0.015937,0.016220,0.016220,17969091
2019-06-25,0.016221,0.016235,0.014982,0.015016,0.015016,26010242
2019-06-26,0.015016,0.015287,0.012827,0.014024,0.014024,55859652
2019-06-27,0.014024,0.016754,0.013488,0.015137,0.015137,63393955
2019-06-28,0.015214,0.016513,0.014979,0.015098,0.015098,45799059
2019-06-29,0.015091,0.020563,0.015091,0.018747,0.018747,85554817
2019-06-30,0.018804,0.021093,0.017289,0.017309,0.017309,60564925
2019-07-01,0.017309,0.018156,0.015918,0.017523,0.017523,34058279
2019-07-02,0.017580,0.017788,0.015506,0.015875,0.015875,30542891
2019-07-03,0.015879,0.016251,0.014805,0.015280,0.015280,35939085
2019-07-04,0.015365,0.015386,0.013620,0.014354,0.014354,26135863
2019-07-05,0.014378,0.015527,0.014072,0.014511,0.014511,21857472
2019-07-06,0.014469,0.014602,0.013943,0.014061,0.014061,10368086
2019-07-07,0.014060,0.014598,0.013785,0.014104,0.014104,11681461
2019-07-08,0.014085,0.014168,0.013204,0.013368,0.013368,15225704
2019-07-09,0.013361,0.013745,0.012387,0.013031,0.013031,21579750
2019-07-10,0.013020,0.013847,0.011949,0.012908,0.012908,32731837
2019-07-11,0.012907,0.013482,0.011420,0.011545,0.011545,21090376
2019-07-12,0.011530,0.013155,0.011275,0.012582,0.012582,18563407
2019-07-13,0.012598,0.014092,0.012211,0.013209,0.013209,26307208
2019-07-14,0.013212,0.013866,0.011344,0.011386,0.011386,16716281
2019-07-15,0.011381,0.011431,0.010312,0.011057,0.011057,13348479
2019-07-16,0.011077,0.011665,0.009546,0.009699,0.009699,16024039
2019-07-17,0.009655,0.011271,0.009406,0.010625,0.010625,19322992
2019-07-18,0.010650,0.011399,0.010071,0.010929,0.010929,17007735
2019-07-19,0.010929,0.011100,0.010641,0.010739,0.010739,8311459
2019-07-20,0.010763,0.011607,0.010610,0.011176,0.011176,8459323
2019-07-21,0.011176,0.011320,0.010549,0.010733,0.010733,5150629
2019-07-22,0.010747,0.010876,0.009952,0.010223,0.010223,6731008
2019-07-23,0.010222,0.010293,0.009208,0.009246,0.009246,6750272
2019-07-24,0.009246,0.009956,0.008969,0.009644,0.009644,9535588
2019-07-25,0.009643,0.010176,0.009600,0.009816,0.009816,6556574
2019-07-26,0.009812,0.010464,0.009603,0.010322,0.010322,6685451
2019-07-27,0.010322,0.010726,0.009520,0.009652,0.009652,6058415
2019-07-28,0.009652,0.009776,0.009174,0.009510,0.009510,4505831
2019-07-29,0.009527,0.009672,0.009299,0.009349,0.009349,3729227
2019-07-30,0.009347,0.009605,0.009094,0.009480,0.009480,3639532
2019-07-31,0.009490,0.009590,0.009163,0.009359,0.009359,6024482
2019-08-01,0.009375,0.009529,0.008704,0.008823,0.008823,7438203
2019-08-02,0.008836,0.009502,0.008722,0.009094,0.009094,7273047
2019-08-03,0.009123,0.009397,0.008752,0.008788,0.008788,5606909
2019-08-04,0.008772,0.008961,0.008387,0.008453,0.008453,5400758
2019-08-05,0.008449,0.010648,0.007917,0.009701,0.009701,26791257
2019-08-06,0.009704,0.014177,0.009654,0.012624,0.012624,77601200
2019-08-07,0.012560,0.016828,0.012551,0.013708,0.013708,105546809
2019-08-08,0.013708,0.014505,0.011655,0.011845,0.011845,45126992
2019-08-09,0.011842,0.012042,0.010098,0.010132,0.010132,26932086
2019-08-10,0.010132,0.012842,0.010098,0.012406,0.012406,36214362
2019-08-11,0.012470,0.015374,0.011675,0.013635,0.013635,65831301
2019-08-12,0.013378,0.015111,0.013179,0.014008,0.014008,54815537
2019-08-13,0.014002,0.014240,0.012462,0.013683,0.013683,39119409
2019-08-14,0.013731,0.014294,0.012090,0.012177,0.012177,41079972
2019-08-15,0.012177,0.012885,0.011979,0.012086,0.012086,21539072
2019-08-16,0.012098,0.012160,0.010973,0.011012,0.011012,20257102
2019-08-17,0.011000,0.012128,0.010961,0.011645,0.011645,16914736
2019-08-18,0.011654,0.011964,0.011269,0.011449,0.011449,14182452
2019-08-19,0.011448,0.013121,0.011402,0.012753,0.012753,26917968
2019-08-20,0.012753,0.013107,0.012306,0.012934,0.012934,18021557
2019-08-21,0.012958,0.013128,0.011944,0.012677,0.012677,22832104
2019-08-22,0.012706,0.013958,0.012103,0.013707,0.013707,29184264
2019-08-23,0.013707,0.014202,0.012249,0.012597,0.012597,27375301
2019-08-24,0.012528,0.012583,0.011594,0.012101,0.012101,19192886
2019-08-25,0.012101,0.012210,0.011088,0.011217,0.011217,9688908
2019-08-26,0.011218,0.011944,0.011217,0.011398,0.011398,10413933
2019-08-27,0.011403,0.012118,0.011286,0.011587,0.011587,12805827
2019-08-28,0.011585,0.011966,0.010492,0.010596,0.010596,9293471
2019-08-29,0.010593,0.010593,0.009452,0.009608,0.009608,8452117
2019-08-30,0.009608,0.010174,0.009558,0.010113,0.010113,5973154
2019-08-31,0.010092,0.010142,0.009507,0.009742,0.009742,4275867
2019-09-01,0.009743,0.010139,0.009493,0.010059,0.010059,4874811
2019-09-02,0.010059,0.011549,0.009951,0.011368,0.011368,16573629
2019-09-03,0.011371,0.012280,0.010661,0.011878,0.011878,19453703
2019-09-04,0.011867,0.012067,0.011325,0.011555,0.011555,11510932
2019-09-05,0.011555,0.012268,0.011489,0.012046,0.012046,16250330
2019-09-06,0.012046,0.012129,0.010971,0.011115,0.011115,16078331
2019-09-07,0.011119,0.011459,0.011006,0.011318,0.011318,6921310
2019-09-08,0.011318,0.011461,0.011208,0.011339,0.011339,4708363
2019-09-09,0.011339,0.011804,0.010652,0.011470,0.011470,14753183
2019-09-10,0.011468,0.011660,0.010821,0.010958,0.010958,7174539
2019-09-11,0.010961,0.011143,0.010516,0.010633,0.010633,6360910
2019-09-12,0.010635,0.010658,0.010158,0.010526,0.010526,5592077
2019-09-13,0.010524,0.010660,0.010362,0.010367,0.010367,4110250
2019-09-14,0.010344,0.010736,0.010333,0.010479,0.010479,4756796
2019-09-15,0.010481,0.010624,0.010311,0.010333,0.010333,4199335
2019-09-16,0.010340,0.010515,0.010166,0.010386,0.010386,5295087
2019-09-17,0.010389,0.011041,0.010319,0.010804,0.010804,7370117
2019-09-18,0.010826,0.011815,0.010741,0.011511,0.011511,19246825
2019-09-19,0.011511,0.011614,0.010461,0.010939,0.010939,12691895
2019-09-20,0.010975,0.011110,0.010825,0.010955,0.010955,5540806
2019-09-21,0.010968,0.011014,0.010659,0.010739,0.010739,4376877
2019-09-22,0.010739,0.010765,0.009856,0.010071,0.010071,5922145
2019-09-23,0.010098,0.010410,0.009854,0.009854,0.009854,5079748
2019-09-24,0.009852,0.010590,0.008823,0.008872,0.008872,16487311
2019-09-25,0.008859,0.009208,0.008482,0.008934,0.008934,10043897
2019-09-26,0.008931,0.009292,0.008352,0.008649,0.008649,7565114
2019-09-27,0.008631,0.008992,0.008433,0.008911,0.008911,5836440
2019-09-28,0.008912,0.009309,0.008818,0.009151,0.009151,7290060
2019-09-29,0.009159,0.009219,0.008714,0.008899,0.008899,5196367
2019-09-30,0.008899,0.008958,0.008288,0.008826,0.008826,9661969
2019-10-01,0.008829,0.009015,0.008651,0.008730,0.008730,5512218
2019-10-02,0.008730,0.008878,0.008632,0.008821,0.008821,4279635
2019-10-03,0.008815,0.008927,0.008508,0.008645,0.008645,3779658
2019-10-04,0.008642,0.008776,0.008527,0.008689,0.008689,4097935
2019-10-05,0.008689,0.008731,0.008502,0.008586,0.008586,3311452
2019-10-06,0.008583,0.008660,0.008401,0.008423,0.008423,4204553
2019-10-07,0.008418,0.009035,0.008371,0.008951,0.008951,10104352
2019-10-08,0.008954,0.010430,0.008863,0.010180,0.010180,19214138
2019-10-09,0.010180,0.011735,0.010112,0.011728,0.011728,30814280
2019-10-10,0.011727,0.013239,0.010936,0.013024,0.013024,34960164
2019-10-11,0.013022,0.013987,0.012281,0.012651,0.012651,50641217
2019-10-12,0.012620,0.013131,0.011605,0.012361,0.012361,31638810
2019-10-13,0.012329,0.012417,0.011368,0.011904,0.011904,15714947
2019-10-14,0.011904,0.013273,0.011919,0.012097,0.012097,34595491
2019-10-15,0.012138,0.012181,0.011123,0.011298,0.011298,15382856
2019-10-16,0.011298,0.011369,0.010148,0.010875,0.010875,13920260
2019-10-17,0.010845,0.011345,0.010613,0.011111,0.011111,11738060
2019-10-18,0.011146,0.011280,0.010150,0.010298,0.010298,10608384
2019-10-19,0.010299,0.010708,0.010106,0.010693,0.010693,7465988
2019-10-20,0.010641,0.010801,0.010334,0.010755,0.010755,7504866
2019-10-21,0.010755,0.011685,0.010576,0.011523,0.011523,18203156
2019-10-22,0.011520,0.011874,0.011247,0.011310,0.011310,14232461
2019-10-23,0.011284,0.011466,0.010000,0.010278,0.010278,15982862
2019-10-24,0.010293,0.010839,0.010034,0.010590,0.010590,13837308
2019-10-25,0.010590,0.011395,0.010343,0.011215,0.011215,23230406
2019-10-26,0.011222,0.011524,0.010430,0.010561,0.010561,30081621
2019-10-27,0.010561,0.011368,0.010462,0.010992,0.010992,21622955
2019-10-28,0.010987,0.011779,0.010810,0.010991,0.010991,20097591
2019-10-29,0.010997,0.011183,0.010860,0.010948,0.010948,15587076
2019-10-30,0.010959,0.010994,0.010392,0.010442,0.010442,10440883
2019-10-31,0.010445,0.010830,0.010297,0.010531,0.010531,10248818
2019-11-01,0.010557,0.010827,0.010425,0.010650,0.010650,8797898
2019-11-02,0.010650,0.010711,0.010406,0.010517,0.010517,7503532
